Date,Open,High,Low,Close,Volume,return_1d,log_volume,rsi_14,sma_ratio_5,sma_ratio_20,ema_ratio_12,macd,macd_signal,macd_hist,volatility_10,position,cash_ratio
2010-03-03,1119.3599853515625,1125.6400146484375,1116.5799560546875,1118.7900390625,3951320000,-0.003219153147331308,0.13443972809836613,0.36840967108012884,0.4548701081516285,0.8180272517033081,0.5984965219966631,-0.11644726855028258,-0.29398515157330185,0.4710485422496715,-0.4236277417363165,0.0,1.0
2010-03-04,1119.1199951171875,1123.72998046875,1116.6600341796875,1122.969970703125,3945010000,0.29233423397523595,0.12763984369858972,0.5215833366904987,0.4665290705318362,0.9256964316680162,0.6848592805090252,-0.0768529992075778,-0.2513222079795612,0.4710242761353779,-0.4504335519938967,0.0,1.0
2010-03-05,1125.1199951171875,1139.3800048828125,1125.1199951171875,1138.699951171875,4133000000,1.2103302470062343,0.3257041189078004,1.0288623882462165,1.151526772271821,1.3695448095451406,1.309197074098983,-0.004479072188374171,-0.20159840260224177,0.5499619788069141,-0.2746537006425514,0.0,1.0
2010-03-08,1138.4000244140625,1141.050048828125,1136.77001953125,1138.5,3774680000,-0.05727252506572964,-0.060144398164246014,1.0169099627134572,0.7796148488010415,1.2220778525692129,1.072715248898858,0.049322256021977734,-0.15022749942301789,0.5683758949184088,-0.28122117234209926,0.0,1.0
2010-03-09,1137.56005859375,1145.3699951171875,1134.9000244140625,1140.449951171875,5185570000,0.11149595003039496,1.2909909337443126,1.077988407052525,0.5859083921168126,1.1336940682958714,0.975973459736469,0.09382057724303475,-0.0995433135765478,0.5606986608506941,-0.5986795144007503,0.0,1.0
2010-03-10,1140.219970703125,1148.260009765625,1140.0899658203125,1145.6099853515625,5469120000,0.3628006897409742,1.5175016535481378,1.2390073388967215,0.567208868743857,1.181400289810661,1.0461596976841019,0.1392747878965702,-0.049202548773697445,0.5568593464633985,-0.6545841980192849,0.0,1.0
2010-03-11,1143.9599609375,1150.239990234375,1138.989990234375,1150.239990234375,4669060000,0.3196292639346683,0.8445809088406527,1.3784944847552245,0.5014522843360015,1.1958116981909983,1.0793330889768382,0.18351489520275185,0.0006018924429033672,0.5508634562895447,-0.7188033647191058,0.0,1.0
2010-03-12,1151.7099609375,1153.4100341796875,1146.969970703125,1149.989990234375,4928160000,-0.06100389674010822,1.0743676029221394,1.3598666886890711,0.30984431842167354,1.0506292281346912,0.8772398730924135,0.2129952270791769,0.046797181667627544,0.5105145335144636,-0.6975971235635066,0.0,1.0
2010-03-15,1148.530029296875,1150.97998046875,1141.449951171875,1150.510009765625,4164110000,-0.001164148934369475,0.35761013400200614,1.3770704075931481,0.16641200594970074,0.9280729987154807,0.7433037991188419,0.23267498419032628,0.08799354939276642,0.4546285253886097,-0.7617440923570902,0.0,1.0
2010-03-16,1150.8299560546875,1160.280029296875,1150.3499755859375,1159.4599609375,4369770000,0.6536744301936873,0.5627191562335196,1.6594874805622024,0.554489248561352,1.134196070258376,1.0245887625078416,0.26743454373865067,0.12843982501740053,0.4462427859391251,-0.7257653891833191,0.0,1.0
2010-03-17,1159.93994140625,1169.8399658203125,1159.93994140625,1166.2099609375,4963200000,0.4787295287527537,1.1045120466197866,1.8474351959596336,0.7502106868838317,1.2549120062663883,1.157156981077168,0.3076148995189796,0.169453974055403,0.45259139097254997,-0.7417352816499792,0.0,1.0
2010-03-18,1166.1300048828125,1167.77001953125,1161.1600341796875,1165.8299560546875,4234510000,-0.0707010169728352,0.4289401410834646,1.8142957302117644,0.4854159801015373,1.1299246653359434,0.9368087953364022,0.33214583603270603,0.20755064893882932,0.4199751587866396,-0.707056872222311,0.0,1.0
2010-03-19,1166.6800537109375,1169.199951171875,1155.3299560546875,1159.9000244140625,5212410000,-0.49617641336313284,1.312955967051644,1.3021373999083377,-0.10843984940073775,0.8197345684397235,0.49431523941874744,0.3290054695452313,0.23735137571431653,0.3272296689023892,-0.8350905798084594,0.0,1.0
2010-03-22,1157.25,1167.8199462890625,1152.8800048828125,1165.81005859375,4261680000,0.4138098495042065,0.45615237971474276,1.5038236166027645,0.10466794094395651,0.9265689584402966,0.6696832855651559,0.3365004829622869,0.26280680830482617,0.2786509612449422,-0.8269747670574025,0.0,1.0
2010-03-23,1166.469970703125,1174.719970703125,1163.8299560546875,1174.1700439453125,4411640000,0.5993214954509013,0.6032923658976365,1.7587003309121347,0.5081428424622544,1.0808358039059953,0.9295655331095856,0.3589219660688803,0.28800201407230963,0.27574172605342856,-0.78504897167396,0.0,1.0
2010-03-24,1172.699951171875,1173.0400390625,1166.010009765625,1167.719970703125,4705750000,-0.53253904629626,0.8778840211795611,1.2313359455251176,0.0047410243479233585,0.732976329206197,0.46624576005947566,0.3524056868689853,0.3067542024016332,0.20371128410032094,-0.6741149170765143,0.0,1.0
2010-03-25,1170.030029296875,1180.68994140625,1165.0899658203125,1165.72998046875,5668900000,-0.19388753845033208,1.670148544978131,1.0740324404428678,-0.1420895668950747,0.5464765549548436,0.28098350708557335,0.3354511891847835,0.31810299223625293,0.12094415353660225,-0.6647208671308019,0.0,1.0
2010-03-26,1167.5799560546875,1173.9300537109375,1161.47998046875,1166.5899658203125,4708420000,0.024354699321114847,0.880297406153163,1.1081269732891301,-0.17759637651272364,0.4642263784941276,0.25568262473834824,0.31828172366384444,0.3234827470054277,0.054212651111801693,-0.6685008016444867,0.0,1.0
2010-03-29,1167.7099609375,1174.8499755859375,1167.7099609375,1173.219970703125,4375580000,0.46635647371890215,0.5683723825103455,1.363052720588273,0.20531528567006657,0.5966719372808755,0.49900848850230317,0.3168703472086538,0.3274824602483666,0.03878432082983483,-0.6440487156385362,0.0,1.0
2010-03-30,1173.75,1177.8299560546875,1168.9200439453125,1173.27001953125,4085000000,-0.037766099672485454,0.2760017135445609,1.3649398879959171,0.22246617080444112,0.4987938561241419,0.4024510448666056,0.30988215220903986,0.3291765771174725,0.013008645477929464,-0.7075979117319523,0.0,1.0
2010-03-31,1171.75,1174.56005859375,1165.77001953125,1169.4300537109375,4484340000,-0.3340896869328786,0.6728344415778109,1.0106640586240399,-0.08852586347035135,0.2709457257054569,0.14297140007635073,0.2879989162267389,0.32581697988933134,-0.04348992268880923,-0.7257700324196701,0.0,1.0
2010-04-01,1171.22998046875,1181.4300537109375,1170.68994140625,1178.0999755859375,4006870000,0.6210246390315954,0.19383805074722485,1.3678386520446402,0.37116656218744404,0.4795227472007785,0.4958388329926711,0.28880095905503317,0.3233021076413369,-0.034046224261357186,-0.6462809848007081,0.0,1.0
2010-04-05,1178.7099609375,1187.72998046875,1178.7099609375,1187.43994140625,3881620000,0.6669799903360699,0.058718646475913315,1.687758753788784,0.7517803934382826,0.7223465532951823,0.822829582704343,0.309193974241671,0.32568402244926375,0.020697960303353188,-0.659117189189944,0.0,1.0
2010-04-06,1186.010009765625,1191.800048828125,1182.77001953125,1189.43994140625,4086180000,0.10895402166735142,0.27723055145349884,1.750724525794631,0.6578055468612453,0.7011047625465985,0.7638677887584511,0.32469263867686826,0.33092884603610034,0.052704172702367845,-0.6733632797570206,0.0,1.0
2010-04-07,1188.22998046875,1189.5999755859375,1177.25,1182.449951171875,5101430000,-0.5668054232333148,1.2213890777231113,1.1242885584552933,0.00702306480133513,0.3792999613906477,0.3065484274615384,0.311670596734553,0.33231901817790543,0.009610661032453113,-0.6410889716089997,0.0,1.0
2010-04-08,1181.75,1188.550048828125,1175.1199951171875,1186.43994140625,4726970000,0.2600007266220066,0.8970268685638596,1.2798165473631804,0.04995240924545992,0.44688045875700977,0.4185303873023809,0.30638647486166,0.3322926562096706,-0.0062256422163198405,-0.710397184899816,0.0,1.0
2010-04-09,1187.469970703125,1194.6600341796875,1187.1500244140625,1194.3699951171875,4511570000,0.5557908112664304,0.6985917948006471,1.5617305702754425,0.39187605856711105,0.6466469303837185,0.6906272155754392,0.3179668686421783,0.3347666405470738,0.02172726201831027,-0.6959725626594853,0.0,1.0
2010-04-12,1194.93994140625,1199.199951171875,1194.7099609375,1196.47998046875,4607090000,0.1163107579912143,0.7877325983447746,1.631979313156559,0.41324003069585186,0.6375280116694622,0.6567906341448876,0.3267609355050711,0.3386405690098996,0.03737809565824622,-0.7006104833927624,0.0,1.0
2010-04-13,1195.93994140625,1199.0400390625,1188.8199462890625,1197.300048828125,5403580000,0.019678476146663293,1.46620705206626,1.6601858865134655,0.3577170710513881,0.5828097802066173,0.5700799350520847,0.3297550549993685,0.34238481501077517,0.035928295911854514,-0.7170647261200204,0.0,1.0
2010-04-14,1198.68994140625,1210.6500244140625,1198.68994140625,1210.6500244140625,5760040000,0.9549508227541693,1.7380078871953306,2.063785875436595,0.9157610921389024,0.9576491769487351,1.0584920499391253,0.3623313156717657,0.3523989867939516,0.1060236401270481,-0.6022127423801469,0.0,1.0
2010-04-15,1210.77001953125,1213.9200439453125,1208.5,1211.6700439453125,5995330000,0.03372256885770522,1.9083502003731312,2.0908332792965374,0.6203826273830549,0.911861753194069,0.9169851951511566,0.3840979760228657,0.365100097938254,0.13606258252332834,-0.6649481700290377,0.0,1.0
2010-04-16,1210.1700439453125,1210.1700439453125,1186.77001953125,1192.1300048828125,8108470000,-1.4828767299233936,3.192960152969712,0.5064543987008745,-0.7609442719623946,0.18528136817029056,-0.12002835701920764,0.34109448048335916,0.3659955938214179,0.004080371866603993,-0.23720320536110326,0.0,1.0
2010-04-19,1192.06005859375,1197.8699951171875,1183.6800537109375,1197.52001953125,6597740000,0.3625121266993398,2.3157206510344297,0.7245315317145272,-0.38589688805487077,0.30658541268633627,0.11827382285368827,0.31580219796085324,0.361262597744538,-0.05884399040661957,-0.27672897978209215,0.0,1.0
2010-04-20,1199.0400390625,1208.5799560546875,1199.0400390625,1207.1700439453125,5316590000,0.678629926822247,1.3971553228419127,1.0760694366054706,0.16908187539415534,0.5686081863340436,0.5092601684457895,0.31628854980371063,0.35758098866643434,-0.04708989057490607,-0.22448787231059225,0.0,1.0
2010-04-21,1207.1600341796875,1210.989990234375,1198.8499755859375,1205.93994140625,5724310000,-0.13265090111548916,1.7115335335659096,0.9882563796961442,0.14844523508226262,0.4700496216070317,0.3540528637818582,0.30730372281853424,0.3526998598566474,-0.06050005704331975,-0.28079886779739593,0.0,1.0
2010-04-22,1202.52001953125,1210.27001953125,1190.18994140625,1208.6700439453125,6035780000,0.16075391238919157,1.936959803457899,1.089188052207523,0.3894081896826535,0.49255098353024107,0.39922109102568065,0.3017975847229551,0.347608622235186,-0.06284899226015137,-0.28303708009143413,0.0,1.0
2010-04-23,1207.8699951171875,1217.280029296875,1205.0999755859375,1217.280029296875,5326060000,0.5950809694559559,1.4047270975173223,1.3863823657074463,0.6453311747698726,0.6991683949719245,0.6977966817222687,0.3151100319700965,0.34640388864644234,-0.019399380984670506,-0.2780150758451937,0.0,1.0
2010-04-26,1217.0699462890625,1219.800048828125,1211.0699462890625,1212.050048828125,5647760000,-0.4255708528929498,1.654252664525225,0.9880263582480007,0.05902381552251539,0.4392740557844537,0.33631109041248186,0.3052826731875492,0.34332273107227135,-0.04037707509445669,-0.23876958241298493,0.0,1.0
2010-04-27,1209.9200439453125,1211.3800048828125,1181.6199951171875,1183.7099609375,7454540000,-2.131324066425435,2.8352009489399457,-0.6047007736181275,-1.6462313645921398,-0.5540771162238718,-0.9955239433491305,0.21443256939946245,0.3212835376642126,-0.25232058025867715,0.26171565531985386,0.0,1.0
2010-04-28,1184.5899658203125,1195.050048828125,1181.81005859375,1191.3599853515625,6342310000,0.5360253114335909,2.1477282127547026,-0.2723490817095514,-0.8860591044379352,-0.3218769154585687,-0.5239587857722088,0.15925855023206864,0.29176456853937993,-0.33594157861239465,0.1868702523973736,0.0,1.0
2010-04-29,1193.300048828125,1209.3599853515625,1193.300048828125,1206.780029296875,6059410000,1.115213371928493,1.9535843170387315,0.3058481813824931,0.25634107779163356,0.1435673212117618,0.22128956107652842,0.15384810597425838,0.266983676548372,-0.2829717095668777,0.33329102072832717,0.0,1.0
2010-04-30,1206.77001953125,1207.989990234375,1186.3199462890625,1186.68994140625,6048260000,-1.529453739383355,1.9457480038927153,-0.5340268748002126,-0.757731955780724,-0.5606332409791385,-0.7281622199436257,0.0906763349859793,0.23354817900862465,-0.37972685086346325,0.34558212005613026,0.0,1.0
2010-05-03,1188.5799560546875,1205.1300048828125,1188.5799560546875,1202.260009765625,4938050000,1.1310646895049155,1.082897493299386,-0.0015862853339992287,0.5175053980369929,-0.05187076571642165,0.05590282397433881,0.08019042225151664,0.20454052038491252,-0.3302253250519364,0.4531691203926953,0.0,1.0
2010-05-04,1197.5,1197.5,1168.1199951171875,1173.5999755859375,6594720000,-2.1721252807433724,2.3137726977729587,-0.936800550184047,-1.4245154099181803,-1.0080767488698592,-1.2531326744345643,-0.009482760732418443,0.16201370165896667,-0.4813643040078632,0.730455486684946,0.0,1.0
2010-05-05,1169.239990234375,1175.949951171875,1158.1500244140625,1165.8699951171875,6795940000,-0.6302475615666072,2.4416516948732565,-1.1454892839489812,-1.6231282205139987,-1.245629942498798,-1.4315491156690288,-0.10311357252420789,0.10781885704328593,-0.6118083187299377,0.7357890913162509,0.0,1.0
2010-05-06,1164.3800048828125,1167.5799560546875,1065.7900390625,1128.1500244140625,10617810000,-2.9331502952865582,4.3401234723662725,-1.9613187624289024,-3.2767460658910093,-2.446349093121856,-2.945648134207266,-0.2805400092521351,0.0262352593951943,-0.9180039800647477,1.1182170971448941,0.0,1.0
2010-05-07,1127.0400390625,1135.1300048828125,1094.1500244140625,1110.8800048828125,9472910000,-1.4097444327653301,3.854678281072692,-2.2467541497457053,-3.4773186911840446,-2.906713067967976,-3.3229804885715333,-0.4658434791775403,-0.07895650058611511,-1.1819341002116914,1.0305036568751633,0.0,1.0
2010-05-10,1122.27001953125,1163.8499755859375,1122.27001953125,1159.72998046875,6893700000,3.888578449595489,2.502419551145342,-0.838669408334828,0.8432733852886706,-1.157359404453686,-0.6062527892470483,-0.4749432523851677,-0.16507051605703096,-0.968652298363179,2.1278121618830115,0.0,1.0
2010-05-11,1156.3900146484375,1170.47998046875,1147.7099609375,1155.7900390625,5842550000,-0.3452093950567679,1.7985219525820169,-0.9176128475862523,0.8173974811766779,-1.2237143473930394,-0.7150723154342228,-0.48980954369716007,-0.23716477112157053,-0.8119168017048953,1.975971945780778,0.0,1.0
2010-05-12,1155.4300537109375,1172.8699951171875,1155.4300537109375,1171.6700439453125,5225460000,1.1863817711461582,1.3235948546922391,-0.5396822594298082,1.934160863133731,-0.6065475048740083,0.09978566607339347,-0.45498907692760565,-0.2873378708572446,-0.5668467671106915,2.0411215916543886,0.0,1.0
2010-05-13,1170.0400390625,1173.5699462890625,1156.1400146484375,1157.43994140625,4870640000,-1.1270427504092766,1.0244161252516872,-0.8444192851931273,0.40645715926259574,-1.0083366838097445,-0.5877393861744341,-0.46372646567483566,-0.3293588799565586,-0.475709548095727,1.9828781324853215,0.0,1.0
2010-05-14,1157.18994140625,1157.18994140625,1126.1400146484375,1135.6800537109375,6126400000,-1.721817149832492,2.0003640047565256,-1.2636407011951436,-1.6054093560664071,-1.6708347745755108,-1.519811651320981,-0.5270193180395407,-0.37661255898180074,-0.5342087731834967,2.0051116448843316,0.0,1.0
2010-05-17,1136.52001953125,1141.8800048828125,1114.9599609375,1136.93994140625,5922920000,0.05757029806974486,1.8566504116869984,-1.230358669618601,-1.1721361958351695,-1.524750898767268,-1.252924872383688,-0.5695747817959746,-0.42358436376609665,-0.5310575282357028,1.8959473704497174,0.0,1.0
2010-05-18,1138.780029296875,1148.6600341796875,1117.199951171875,1120.800048828125,6170840000,-1.3103281138507488,2.0311154590836433,-1.5287817873464071,-1.87343725800144,-1.9446475580111922,-1.8335739720448656,-0.6428351933128419,-0.4769462571573279,-0.6024962463355457,1.788117619371217,0.0,1.0
2010-05-19,1119.5699462890625,1124.27001953125,1100.6600341796875,1115.050048828125,6765800000,-0.5000925655809494,2.42274019749494,-1.6309053379350695,-1.4637066018040412,-1.9940578205355295,-1.847435712515964,-0.7109912689064974,-0.5343204578473573,-0.647352289448574,1.7863193712520564,0.0,1.0
2010-05-20,1107.3399658203125,1107.3399658203125,1071.5799560546875,1071.5899658203125,8328570000,-3.525023377627014,3.3069115771738584,-2.279167687974815,-3.5335615888526393,-3.302204518583447,-3.6423834444915104,-0.8771807970155214,-0.6160264726366934,-0.9193725563368296,1.9478789889626054,0.0,1.0
2010-05-21,1067.260009765625,1090.1600341796875,1055.9000244140625,1087.68994140625,5452130000,1.3012149634729788,1.5042637641470755,-1.825042769452882,-1.543903181851378,-2.5151178339418125,-2.3604584549832563,-0.9559042267505158,-0.6983527781372889,-0.9263071664787775,2.022655622005106,0.0,1.0
2010-05-24,1084.780029296875,1089.949951171875,1072.699951171875,1073.6500244140625,5224040000,-1.1952236467440873,1.322438502296246,-2.0235556267026786,-1.6708010369228157,-2.784591246883817,-2.701695308158948,-1.0473735697248907,-0.7839215091439211,-0.9625562290401508,1.0095930791614696,0.0,1.0
2010-05-25,1067.4200439453125,1074.75,1040.780029296875,1074.030029296875,7329580000,-0.009945840843272987,2.7632753895924846,-2.0124133290890938,-0.9040348605462631,-2.585927671460189,-2.302605757478211,-1.1084734996983503,-0.8655408857817164,-0.9184039753256208,1.0328584377493573,0.0,1.0
2010-05-26,1075.510009765625,1090.75,1065.5899658203125,1067.949951171875,4521050000,-0.5475262541959642,0.707522631013161,-2.1030413446644483,-0.641151627120137,-2.595823160548981,-2.2743083330414877,-1.1626956075212564,-0.9425189057736317,-0.8665154039111356,0.7691889589100336,0.0,1.0
2010-05-27,1074.27001953125,1103.52001953125,1074.27001953125,1103.06005859375,5698460000,2.896706659091496,1.6922765959091524,-1.120148653676005,1.6795558490088065,-1.1406636715896104,-0.25128053341651013,-1.098614079190406,-0.9902945244674203,-0.5400438567230195,1.5472465306907748,0.0,1.0
2010-05-28,1102.5899658203125,1102.5899658203125,1084.780029296875,1089.4100341796875,4871210000,-1.1475580291966418,1.024914012250459,-1.3619909259898086,0.5539524988691317,-1.465985104963951,-0.8944750759618172,-1.0755099055809212,-1.0235370694560073,-0.37756971600088185,1.4835198453215592,0.0,1.0
2010-06-01,1087.300048828125,1094.77001953125,1069.8900146484375,1070.7099609375,5271480000,-1.5757175637938783,1.3609013154624632,-1.6676209269407654,-0.902611600973014,-1.9192850818477452,-1.6897468520503842,-1.098541778673395,-1.0550934777794996,-0.35871936050428416,1.5338745369426585,0.0,1.0
2010-06-02,1073.010009765625,1098.56005859375,1072.030029296875,1098.3800048828125,5026360000,2.2680954670437097,1.1583141081200792,-0.9904494368554496,0.9268859353074652,-0.7658758076905228,-0.10633447038660204,-1.0310384556451244,-1.0657945584021482,-0.12556486638922415,1.8536661927486755,0.0,1.0
2010-06-03,1098.8199462890625,1105.6700439453125,1091.81005859375,1102.8299560546875,4995970000,0.3205102619949018,1.1325116726533302,-0.8893275745078643,0.7195189366389616,-0.4863918943617959,0.10484949431860711,-0.956677381475047,-1.0583338281474595,0.07747715184516996,1.8595457995443905,0.0,1.0
2010-06-04,1098.4300537109375,1098.4300537109375,1060.5,1064.8800048828125,6180580000,-3.1170763199084526,2.0378257218187685,-1.526525978629789,-1.7038543352314006,-1.777724606608456,-1.783103752582974,-0.9933860183226567,-1.0602743672325305,-0.027625401727385562,1.7275043961571945,0.0,1.0
2010-06-07,1065.8399658203125,1071.3599853515625,1049.8599853515625,1050.469970703125,5467560000,-1.250998509864298,1.516287883366686,-1.732798425782695,-2.2500808515694852,-2.2057880749069305,-2.2458134808319956,-1.052519698875881,-1.0745675486395487,-0.165723163262026,1.6657628536825488,0.0,1.0
2010-06-08,1050.81005859375,1063.1500244140625,1042.1700439453125,1062.0,6192750000,0.9393997493781597,2.0461952599110464,-1.4498007666056751,-1.1807478119286665,-1.601508760531077,-1.3598726160868542,-1.0578283794581373,-1.087145884786343,-0.14655185678013558,1.6883052070148525,0.0,1.0
2010-06-09,1062.75,1077.739990234375,1052.25,1055.68994140625,5983200000,-0.5726118567163428,1.8997332261800186,-1.5487205123053236,-1.0080756319451911,-1.6570624907432274,-1.487964659269295,-1.0695435443058383,-1.0997326649507855,-0.14664625763018496,1.6965249130030746,0.0,1.0
2010-06-10,1058.77001953125,1087.8499755859375,1058.77001953125,1086.8399658203125,5144780000,2.5955706138981673,1.2573910098077454,-0.8241696371757067,1.7963015104493347,-0.3293772517251661,0.25964502449224447,-0.9840168216487064,-1.0913747800871214,0.08750699323625782,2.0202876837218304,0.0,1.0
2010-06-11,1082.6500244140625,1092.25,1077.1199951171875,1091.5999755859375,4059280000,0.3498520201619622,0.24912865615611002,-0.7227448197091597,1.739473681554366,-0.025576667579491095,0.43263286791939554,-0.8952253943294164,-1.065557760571727,0.2826933631558307,1.6095865493013088,0.0,1.0
2010-06-14,1095.0,1105.9100341796875,1089.030029296875,1089.6300048828125,4425830000,-0.20286931972737737,0.6169555582986397,-0.7620248566035542,0.9350047760684996,-0.012691328485910664,0.24725898312431796,-0.8232360145589286,-1.0293935477543377,0.39837098061853266,1.5481652553897087,0.0,1.0
2010-06-15,1091.2099609375,1115.5899658203125,1091.2099609375,1115.22998046875,4644490000,2.058198459799755,0.8221323595044723,-0.21477805203770564,2.1205384363610826,0.9991148650269375,1.4417474712866312,-0.6900668715920041,-0.9717699878567571,0.6382781776806493,1.581264419831625,0.0,1.0
2010-06-16,1114.02001953125,1118.739990234375,1107.1300048828125,1114.6099853515625,5002600000,-0.09126504003933802,1.1381541921510314,-0.22894716662512124,1.1161122213438888,0.987672384401465,1.1633947270077158,-0.5819661665343444,-0.9023801142474104,0.7698210122223915,1.352081691456519,0.0,1.0
2010-06-17,1115.97998046875,1117.719970703125,1105.8699951171875,1116.0400390625,4557760000,0.07308922251805525,0.7419302952760596,-0.19780436498719509,0.7629302942273986,1.039969699606573,1.0290846218049965,-0.48914882880407035,-0.8268700941957912,0.838241881370392,1.3490127951071305,0.0,1.0
2010-06-18,1116.1600341796875,1121.010009765625,1113.9300537109375,1117.510009765625,4555360000,0.07613890918482881,0.7396892969581027,-0.16386276751242387,0.468393439663067,1.0061712655402464,0.9178623404935273,-0.40925456070664346,-0.7492483194666982,0.8618504815604353,0.5884717636712028,0.0,1.0
2010-06-21,1122.7900390625,1131.22998046875,1108.239990234375,1113.199951171875,4514360000,-0.38628128358427044,0.701222121079449,-0.2832298124526386,-0.23745744140640612,0.793694458151171,0.5448670324387167,-0.356153818139213,-0.6757099867059875,0.8161991803656874,0.40429648477810265,0.0,1.0
2010-06-22,1113.9000244140625,1118.5,1094.1800537109375,1095.31005859375,4514380000,-1.4778857449487324,0.7012409705960312,-0.7511575477653143,-1.3261188474720405,0.0763764393358318,-0.42704815908731647,-0.3616730943854794,-0.6180684857741903,0.6384787515012422,0.658148922059714,0.0,1.0
2010-06-23,1095.5699462890625,1099.6400146484375,1085.31005859375,1092.0400390625,4526150000,-0.30840342828797834,0.7123194507585101,-0.8323990791373084,-1.2335007334260726,-0.08115912740670284,-0.5415947848445961,-0.3731985679899842,-0.5744385260185642,0.481835142656376,0.6292892431703485,0.0,1.0
2010-06-24,1090.9300537109375,1090.9300537109375,1071.5999755859375,1073.68994140625,4814830000,-1.5433802692152354,0.9753825572099547,-1.2633010380173701,-2.0246618544498385,-0.7841018697075687,-1.3745840100407145,-0.4304113379940457,-0.5518614352249325,0.24647221367656238,0.29852891966696066,0.0,1.0
2010-06-25,1075.0999755859375,1083.56005859375,1067.8900146484375,1076.760009765625,5128840000,0.21397477678905308,1.244188316487052,-1.165957869240663,-1.1443225914236224,-0.6192638114749034,-1.0371301494787535,-0.4643690409135841,-0.541116178617971,0.11419688557731848,0.2873598768018897,0.0,1.0
2010-06-28,1077.5,1082.5999755859375,1071.449951171875,1074.5699462890625,3896410000,-0.22336059627056618,0.07489931463864455,-1.2189821828485683,-0.7072652038013824,-0.6742935074737381,-1.0079470013643852,-0.4940607166285224,-0.5389172450386778,0.018652300968405946,0.28756710885863956,0.0,1.0
2010-06-29,1071.0999755859375,1071.0999755859375,1035.1800537109375,1041.239990234375,6136700000,-2.8137035115085465,2.007511179903397,-1.9153442783388948,-2.5406572737204485,-1.8803962515632242,-2.5222300562444007,-0.6049686204918923,-0.5610539537746141,-0.2534107638926064,0.26261132907726215,0.0,1.0
2010-06-30,1040.56005859375,1048.0799560546875,1028.3299560546875,1030.7099609375,5067080000,-0.9454185509234708,1.1926436721097204,-2.096368013028797,-2.426744411938136,-2.157020894294081,-2.6932202684715385,-0.7160839524410212,-0.6027038681422363,-0.471560852583604,0.23395417571674446,0.0,1.0
